,adduct,lm_id
2131,M+NH4,LMGP02010317
2131,M+NH4,LMGP02010556
2131,M+NH4,LMGP02011183
2131,M+NH4,LMGP01011466
2131,M+NH4,LMGP02010996
2132,M+NH4,
2133,M+NH4,LMGP15040006
2134,M+NH4,LMGP06010022
2134,M+NH4,LMGP06010023
2134,M+NH4,LMGP06010365
2134,M+NH4,LMGP06010334
2135,M+NH4,LMGP04030044
2135,M+NH4,LMGP04030023
2135,M+NH4,LMGP04020049
2135,M+NH4,LMGP04020033
2135,M+NH4,LMGP04030064
2136,M+NH4,
2137,M+NH4,
2138,M+NH4,
2139,M+NH4,
2140,M+NH4,
2141,M+NH4,
2142,M+NH4,
2143,M+NH4,
2144,M+NH4,
2145,M+NH4,
2146,M+NH4,LMGL05010005
2147,M+NH4,
2148,M+NH4,
2149,M+NH4,
2150,M+NH4,
2151,M+NH4,
2152,M+NH4,
2153,M+NH4,
2154,M+NH4,
2155,M+NH4,
2156,M+NH4,LMGP02011191
2156,M+NH4,LMGP02010926
2156,M+NH4,LMGP02011173
2156,M+NH4,LMGP02011118
2156,M+NH4,LMGP02011144
2156,M+NH4,LMGP02010983
2156,M+NH4,LMGP02010767
2157,M+NH4,
2158,M+NH4,
2159,M+NH4,LMGP10010715
2159,M+NH4,LMGP10010948
2159,M+NH4,LMGP10010850
2160,M+NH4,
2161,M+NH4,LMGP01011936
2161,M+NH4,LMGP02010982
2161,M+NH4,LMGP02010954
2161,M+NH4,LMGP01012102
2161,M+NH4,LMGP02010736
2161,M+NH4,LMGP02011116
2161,M+NH4,LMGP01011574
2161,M+NH4,LMGP01011461
2161,M+NH4,LMGP02010895
2161,M+NH4,LMGP02010708
2161,M+NH4,LMGP02011143
2161,M+NH4,LMGP02010925
2161,M+NH4,LMGP02011264
2161,M+NH4,LMGP02011117
2162,M+NH4,
2163,M+NH4,
2164,M+NH4,
2165,M+NH4,
2166,M+NH4,
2167,M+NH4,
2168,M+NH4,
2169,M+NH4,LMGP03020088
2169,M+NH4,LMGP03030050
2170,M+NH4,
2171,M+NH4,LMGL03014661
2171,M+NH4,LMGL03012937
2171,M+NH4,LMGL03012721
2171,M+NH4,LMGL03012832
2171,M+NH4,LMGL03013237
2171,M+NH4,LMGL03013889
2171,M+NH4,LMGL03012673
2171,M+NH4,LMGL03013777
2171,M+NH4,LMGL03013484
2171,M+NH4,LMGL03013363
2171,M+NH4,LMGL03013265
2171,M+NH4,LMGL03014157
2171,M+NH4,LMGL03012672
2171,M+NH4,LMGL03013501
2172,M+NH4,LMSP0501AA38
2172,M+NH4,LMSP0501AC23
2173,M+NH4,LMGL03013483
2173,M+NH4,LMGL03014636
2173,M+NH4,LMGL03012831
2173,M+NH4,LMGL03013867
2173,M+NH4,LMGL03013264
2173,M+NH4,LMGL03013362
2173,M+NH4,LMGL03014255
2173,M+NH4,LMGL03014659
2173,M+NH4,LMGL03014660
2173,M+NH4,LMGL03012774
2173,M+NH4,LMGL03013338
2173,M+NH4,LMGL03012848
2173,M+NH4,LMGL03012720
2173,M+NH4,LMGL03013776
2173,M+NH4,LMGL03014988
2173,M+NH4,LMGL03013750
2173,M+NH4,LMGL03012935
2173,M+NH4,LMGL03013465
2173,M+NH4,LMGL03013482
2173,M+NH4,LMGL03013888
2173,M+NH4,LMGL03013236
2173,M+NH4,LMGL03013887
2173,M+NH4,LMGL03014156
2173,M+NH4,LMGL03012936
2174,M+NH4,
2175,M+NH4,
2176,M+NH4,
2177,M+NH4,LMGP02010705
2177,M+NH4,LMGP01011570
2177,M+NH4,LMGP02011026
2177,M+NH4,LMGP01011874
2177,M+NH4,LMGP01011514
2177,M+NH4,LMGP02011083
2177,M+NH4,LMGP02011025
2177,M+NH4,LMGP01011541
2177,M+NH4,LMGP01011769
2177,M+NH4,LMGP01011686
2177,M+NH4,LMGP01011459
2177,M+NH4,LMGP02010861
2177,M+NH4,LMGP01012040
2177,M+NH4,LMGP01011741
2177,M+NH4,LMGP01011844
2177,M+NH4,LMGP02010676
2177,M+NH4,LMGP02010835
2177,M+NH4,LMGP01011629
2177,M+NH4,LMGP01011657
2177,M+NH4,LMGP02011053
2177,M+NH4,LMGP02010921
2177,M+NH4,LMGP02010651
2177,M+NH4,LMGP02010891
2177,M+NH4,LMGP02010733
2177,M+NH4,LMGP01011740
2177,M+NH4,LMGP01011815
2178,M+NH4,
2179,M+NH4,
2180,M+NH4,LMGP03010449
2180,M+NH4,LMGP03010663
2181,M+NH4,LMGP03010566
2181,M+NH4,LMGP03010537
2181,M+NH4,LMGP03010760
2181,M+NH4,LMGP03010730
2181,M+NH4,LMGP03010463
2181,M+NH4,LMGP03010492
2181,M+NH4,LMGP03010517
2181,M+NH4,LMGP03010333
2181,M+NH4,LMGP03010354
2181,M+NH4,LMGP03010267
2181,M+NH4,LMGP03010188
2181,M+NH4,LMGP03010296
2181,M+NH4,LMGP03010158
2181,M+NH4,LMGP03010240
2182,M+NH4,
2183,M+NH4,LMGP06010337
2183,M+NH4,LMGP06010395
2183,M+NH4,LMGP06010091
2183,M+NH4,LMGP06010368
2183,M+NH4,LMGP06010090
2183,M+NH4,LMGP06010588
2183,M+NH4,LMGP06010897
2183,M+NH4,LMGP06010030
2184,M+NH4,
2185,M+NH4,
2186,M+NH4,LMGP03030024
2186,M+NH4,LMGP03020052
2186,M+NH4,LMGP03020034
2186,M+NH4,LMGP03030046
2186,M+NH4,LMGP03030067
2186,M+NH4,LMGP03020015
2187,M+NH4,LMGP03030024
2187,M+NH4,LMGP03020052
2187,M+NH4,LMGP03020034
2187,M+NH4,LMGP03030046
2187,M+NH4,LMGP03030067
2187,M+NH4,LMGP03020015
2188,M+NH4,
2189,M+NH4,
2190,M+NH4,
2191,M+NH4,
2192,M+NH4,
2193,M+NH4,LMGP02020089
2194,M+NH4,
2195,M+NH4,
2196,M+NH4,
2197,M+NH4,
2198,M+NH4,
2199,M+NH4,
2200,M+NH4,LMGL03013410
2200,M+NH4,LMGL03013966
2200,M+NH4,LMGL03012734
2200,M+NH4,LMGL03014324
2200,M+NH4,LMGL03012735
2200,M+NH4,LMGL03013294
2200,M+NH4,LMGL03014728
2200,M+NH4,LMGL03014212
2200,M+NH4,LMGL03013431
2200,M+NH4,LMGL03013828
2200,M+NH4,LMGL03014708
2200,M+NH4,LMGL03015390
2200,M+NH4,LMGL03014617
2200,M+NH4,LMGL03014591
2200,M+NH4,LMGL03013701
2200,M+NH4,LMGL03014729
2200,M+NH4,LMGL03013320
2200,M+NH4,LMGL03013729
2200,M+NH4,LMGL03013949
2201,M+NH4,
2202,M+NH4,
2203,M+NH4,
2204,M+NH4,
2205,M+NH4,
2206,M+NH4,
2207,M+NH4,
2208,M+NH4,
2209,M+NH4,
2210,M+NH4,LMGP10010752
2210,M+NH4,LMGP10010782
2211,M+NH4,
2212,M+NH4,
2213,M+NH4,
2214,M+NH4,
2215,M+NH4,LMGP10010751
2215,M+NH4,LMGP10010722
2215,M+NH4,LMGP10010781
2216,M+NH4,LMGP01080002
2217,M+NH4,
2218,M+NH4,
2219,M+NH4,LMGL05010002
2220,M+NH4,
2221,M+NH4,
2222,M+NH4,
2223,M+NH4,
2224,M+NH4,LMGP04030075
2224,M+NH4,LMGP04030052
2224,M+NH4,LMGP04020060
2224,M+NH4,LMGP04020038
2224,M+NH4,LMGL03013527
2224,M+NH4,LMGL03012796
2224,M+NH4,LMGL03014825
2224,M+NH4,LMGL03012841
2224,M+NH4,LMGL03013542
2224,M+NH4,LMGL03013510
2224,M+NH4,LMGL03014808
2225,M+NH4,
2226,M+NH4,
2227,M+NH4,LMGP01011780
2227,M+NH4,LMGP02011176
2227,M+NH4,LMGP01011579
2227,M+NH4,LMGP02011094
2227,M+NH4,LMGP02010900
2227,M+NH4,LMGP02011150
2227,M+NH4,LMGP01011943
2227,M+NH4,LMGP02011064
2227,M+NH4,LMGP01012076
2227,M+NH4,LMGP01012104
2227,M+NH4,LMGP02011123
2227,M+NH4,LMGP02010988
2227,M+NH4,LMGP01010720
2227,M+NH4,LMGP02010959
2228,M+NH4,
2229,M+NH4,
2230,M+NH4,
2231,M+NH4,LMGP04020084
2231,M+NH4,LMGP04020059
2231,M+NH4,LMGL03012840
2231,M+NH4,LMGL03013785
2231,M+NH4,LMGL03014669
2231,M+NH4,LMGL03015459
2231,M+NH4,LMGL03013492
2231,M+NH4,LMGL03013509
2231,M+NH4,LMGL03013371
2231,M+NH4,LMGL03014165
2231,M+NH4,LMGL03014419
2231,M+NH4,LMGL03014790
2231,M+NH4,LMGL03014807
2231,M+NH4,LMGL03013541
2231,M+NH4,LMGL03012945
2231,M+NH4,LMGL03014402
2231,M+NH4,LMGL03012853
2231,M+NH4,LMGL03012852
2231,M+NH4,LMGL03013526
2231,M+NH4,LMGL03013897
2232,M+NH4,
2233,M+NH4,
2234,M+NH4,LMGP01011749
2234,M+NH4,LMGP01011779
2234,M+NH4,LMGP02010987
2234,M+NH4,LMGP01011549
2234,M+NH4,LMGP02011034
2234,M+NH4,LMGP02011122
2234,M+NH4,LMGP02011063
2234,M+NH4,LMGP02011093
2234,M+NH4,LMGP02010958
2234,M+NH4,LMGP01010656
2234,M+NH4,LMGP01010719
2234,M+NH4,LMGP01011942
2234,M+NH4,LMGP02010930
2234,M+NH4,LMGP01012075
2234,M+NH4,LMGP01011914
2234,M+NH4,LMGP02010869
2235,M+NH4,
2236,M+NH4,
2237,M+NH4,
2238,M+NH4,LMSP03030031
2238,M+NH4,LMSP03030048
2238,M+NH4,LMSP03030018
2238,M+NH4,LMSP03030013
2239,M+NH4,LMGP20010001
2239,M+NH4,LMGP03020040
2239,M+NH4,LMGP03020063
2239,M+NH4,LMGP03030078
2240,M+NH4,
2241,M+NH4,
2242,M+NH4,
2243,M+NH4,LMGP03010832
2243,M+NH4,LMGP03010671
2243,M+NH4,LMGP03010455
2244,M+NH4,LMGP03030077
2244,M+NH4,LMGP03030054
2244,M+NH4,LMGP03020062
2245,M+NH4,
2246,M+NH4,LMGP03010831
2246,M+NH4,LMGP03010642
2246,M+NH4,LMGP03010424
2246,M+NH4,LMGP03010670
2246,M+NH4,LMGP03010396
2246,M+NH4,LMGP03010830
2247,M+NH4,LMGP03020061
2247,M+NH4,LMGP03030053
2247,M+NH4,LMGP03020039
2247,M+NH4,LMGP03030076
2248,M+NH4,LMGP03010454
2248,M+NH4,LMGP03010803
2248,M+NH4,LMGP03010829
2248,M+NH4,LMGP03010858
2248,M+NH4,LMGP03010669
2248,M+NH4,LMGP03010613
2248,M+NH4,LMGP03010979
2249,M+NH4,LMGP06010926
2249,M+NH4,LMGP06010872
2249,M+NH4,LMGP06010877
2249,M+NH4,LMGP06010097
2249,M+NH4,LMGP06010072
2249,M+NH4,LMGP06010944
2249,M+NH4,LMGP06010225
2249,M+NH4,LMGP06010529
2249,M+NH4,LMGP06010255
2249,M+NH4,LMGP06010559
2249,M+NH4,LMGP06010314
2249,M+NH4,LMGP06010340
2250,M+NH4,LMGP03010802
2250,M+NH4,LMGP03010045
2250,M+NH4,LMGP03010423
2250,M+NH4,LMGP03010612
2250,M+NH4,LMGP03010395
2250,M+NH4,LMGP03010668
2250,M+NH4,LMGP03010582
2250,M+NH4,LMGP03010801
2250,M+NH4,LMGP03010828
2250,M+NH4,LMGP03010641
2251,M+NH4,LMGP03010852
2251,M+NH4,LMGP03010244
2251,M+NH4,LMGP03010707
2251,M+NH4,LMGP03010319
2251,M+NH4,LMGP03010520
2251,M+NH4,LMGP03010468
2252,M+NH4,
2253,M+NH4,
2254,M+NH4,
2255,M+NH4,LMGP04010833
2255,M+NH4,LMGP04010479
2256,M+NH4,LMFA07050331
2256,M+NH4,LMFA07050292
2257,M+NH4,
2258,M+NH4,LMGP01011022
2258,M+NH4,LMGP01012222
2258,M+NH4,LMGP01011825
2258,M+NH4,LMGP01011695
2258,M+NH4,LMGP01011990
2258,M+NH4,LMGP01012202
2258,M+NH4,LMGP01010812
2258,M+NH4,LMGP01011855
2258,M+NH4,LMGP01011799
2258,M+NH4,LMGP01012047
2258,M+NH4,LMGP01011637
2258,M+NH4,LMGP01011885
2258,M+NH4,LMGP01011989
2258,M+NH4,LMGP01012172
2258,M+NH4,LMGP01012185
2258,M+NH4,LMGP01011612
2258,M+NH4,LMGP01012017
2258,M+NH4,LMGP01012159
2258,M+NH4,LMGP01011666
2258,M+NH4,LMGP01012230
2259,M+NH4,
2260,M+NH4,
2261,M+NH4,
2262,M+NH4,
2263,M+NH4,LMGP04030084
2263,M+NH4,LMGL03013551
2263,M+NH4,LMGL03012682
2263,M+NH4,LMGL03014849
2264,M+NH4,
2265,M+NH4,
2266,M+NH4,
2267,M+NH4,
2268,M+NH4,LMGP01010659
2268,M+NH4,LMGP01011781
2268,M+NH4,LMGP01011593
2268,M+NH4,LMGP01011969
2268,M+NH4,LMGP01012015
2268,M+NH4,LMGP01010811
2268,M+NH4,LMGP01010839
2268,M+NH4,LMGP01010845
2268,M+NH4,LMGP02011065
2268,M+NH4,LMGP01011824
2268,M+NH4,LMGP01010909
2268,M+NH4,LMGP01011019
2268,M+NH4,LMGP02011013
2268,M+NH4,LMGP01011094
2268,M+NH4,LMGP01011093
2268,M+NH4,LMGP01011092
2268,M+NH4,LMGP01011091
2268,M+NH4,LMGP01011089
2268,M+NH4,LMGP01011090
2268,M+NH4,LMGP01011018
2268,M+NH4,LMGP01011020
2268,M+NH4,LMGP01011017
2269,M+NH4,
2270,M+NH4,LMGP04020067
2270,M+NH4,LMGP04030083
2270,M+NH4,LMGL03013627
2270,M+NH4,LMGL03014833
2270,M+NH4,LMGL03013535
2270,M+NH4,LMGL03013518
2270,M+NH4,LMGL03014443
2270,M+NH4,LMGL03012994
2270,M+NH4,LMGL03013550
2270,M+NH4,LMGL03014816
2270,M+NH4,LMGL03014848
2271,M+NH4,
2272,M+NH4,
2273,M+NH4,LMGP03030081
2274,M+NH4,LMGP04030082
2274,M+NH4,LMGP04020066
2274,M+NH4,LMGL03014677
2274,M+NH4,LMGL03012681
2274,M+NH4,LMGL03013618
2274,M+NH4,LMGL03013500
2274,M+NH4,LMGL03014832
2274,M+NH4,LMGL03014847
2274,M+NH4,LMGL03014410
2274,M+NH4,LMGL03013905
2274,M+NH4,LMGL03013517
2274,M+NH4,LMGL03014815
2274,M+NH4,LMGL03013534
2274,M+NH4,LMGL03013014
2274,M+NH4,LMGL03014427
2274,M+NH4,LMGL03014442
2274,M+NH4,LMGL03015467
2274,M+NH4,LMGL03012986
2274,M+NH4,LMGL03012953
2274,M+NH4,LMGL03014798
2274,M+NH4,LMGL03015844
2274,M+NH4,LMGL03015827
2274,M+NH4,LMGL03013549
2275,M+NH4,
2276,M+NH4,
2277,M+NH4,
2278,M+NH4,
2279,M+NH4,LMGP04020069
2280,M+NH4,
2281,M+NH4,
2282,M+NH4,
2283,M+NH4,
2284,M+NH4,
2285,M+NH4,LMST01031139
2286,M+NH4,LMGL03015819
2286,M+NH4,LMGL03014440
2286,M+NH4,LMGL03014675
2286,M+NH4,LMGL03013860
2286,M+NH4,LMGL03012985
2286,M+NH4,LMGL03010170
2286,M+NH4,LMGL03015572
2286,M+NH4,LMGL03015822
2286,M+NH4,LMGL03014373
2286,M+NH4,LMGL03014246
2286,M+NH4,LMGL03014651
2286,M+NH4,LMGL03015003
2286,M+NH4,LMGL03014270
2286,M+NH4,LMGL03013903
2286,M+NH4,LMGL03013882
2286,M+NH4,LMGL03010166
2286,M+NH4,LMGL03015980
2286,M+NH4,LMGL03015115
2286,M+NH4,LMGL03014391
2286,M+NH4,LMGL03012898
2286,M+NH4,LMGL03014845
2286,M+NH4,LMGL03014425
2286,M+NH4,LMGL03015422
2286,M+NH4,LMGL03012680
2286,M+NH4,LMGL03010192
2286,M+NH4,LMGL03012951
2286,M+NH4,LMGL03010214
2286,M+NH4,LMGL03013480
2286,M+NH4,LMGL03013547
2286,M+NH4,LMGL03010193
2286,M+NH4,LMGL03015732
2286,M+NH4,LMGL03013498
2286,M+NH4,LMGL03013597
2286,M+NH4,LMGL03015444
2286,M+NH4,LMGL03014813
2286,M+NH4,LMGL03015094
2286,M+NH4,LMGL03010215
2286,M+NH4,LMGL03013006
2286,M+NH4,LMGL03013607
2286,M+NH4,LMGL03014759
2286,M+NH4,LMGL03013461
2286,M+NH4,LMGL03014778
2286,M+NH4,LMGL03013515
2286,M+NH4,LMGL03015898
2286,M+NH4,LMGL03014037
2286,M+NH4,LMGL03013532
2286,M+NH4,LMGL03015465
2286,M+NH4,LMGL03014408
2286,M+NH4,LMGL03014830
2286,M+NH4,LMGL03015735
2286,M+NH4,LMGL03014796
2287,M+NH4,LMGP01020243
2288,M+NH4,
2289,M+NH4,
2290,M+NH4,LMGL03015464
2290,M+NH4,LMGL03015556
2290,M+NH4,LMGL03015897
2290,M+NH4,LMGL03015815
2290,M+NH4,LMGL03015571
2290,M+NH4,LMGL03015421
2290,M+NH4,LMGL03015539
2290,M+NH4,LMGL03012950
2290,M+NH4,LMGL03015443
2290,M+NH4,LMGL03015818
2290,M+NH4,LMGL03012897
2290,M+NH4,LMGL03015728
2290,M+NH4,LMGL03014269
2290,M+NH4,LMGL03015731
2290,M+NH4,LMGL03014245
2290,M+NH4,LMGL03015221
2290,M+NH4,LMGL03015894
2290,M+NH4,LMGL03013005
2290,M+NH4,LMGL03014407
2290,M+NH4,LMGL03013596
2290,M+NH4,LMGL03014023
2290,M+NH4,LMGL03014674
2290,M+NH4,LMGL03014650
2290,M+NH4,LMGL03010163
2290,M+NH4,LMGL03010167
2290,M+NH4,LMGL03010168
2290,M+NH4,LMGL03013531
2290,M+NH4,LMGL03015114
2290,M+NH4,LMGL03010184
2290,M+NH4,LMGL03010185
2290,M+NH4,LMGL03010186
2290,M+NH4,LMGL03014353
2290,M+NH4,LMGL03014439
2290,M+NH4,LMGL03013881
2290,M+NH4,LMGL03013859
2290,M+NH4,LMGL03010147
2290,M+NH4,LMGL03010144
2290,M+NH4,LMGL03015002
2290,M+NH4,LMGL03014758
2290,M+NH4,LMGL03013546
2290,M+NH4,LMGL03013514
2290,M+NH4,LMGL03014777
2290,M+NH4,LMGL03013585
2290,M+NH4,LMGL03014795
2290,M+NH4,LMGL03013497
2290,M+NH4,LMGL03014812
2290,M+NH4,LMGL03013606
2290,M+NH4,LMGL03014829
2290,M+NH4,LMGL03014844
2290,M+NH4,LMGL03013479
2290,M+NH4,LMGL03014036
2290,M+NH4,LMGL03010140
2290,M+NH4,LMGL03013460
2290,M+NH4,LMGL03013902
2290,M+NH4,LMGL03015093
2290,M+NH4,LMGL03010148
2290,M+NH4,LMGL03015071
2290,M+NH4,LMGL03014372
2290,M+NH4,LMGL03014390
2290,M+NH4,LMGL03014424
2291,M+NH4,
2292,M+NH4,
2293,M+NH4,
2294,M+NH4,
2295,M+NH4,
2296,M+NH4,
2297,M+NH4,
2298,M+NH4,LMGP03010839
2298,M+NH4,LMGP03010978
2299,M+NH4,
2300,M+NH4,
2301,M+NH4,
2302,M+NH4,LMGP04010746
2302,M+NH4,LMGP04010776
2302,M+NH4,LMGP04010615
2302,M+NH4,LMGP04010555
2302,M+NH4,LMGP04010718
2302,M+NH4,LMGP04010585
2303,M+NH4,LMST01031129
2304,M+NH4,LMGL03014267
2304,M+NH4,LMGL03014370
2304,M+NH4,LMGL03014388
2304,M+NH4,LMGL03013993
2304,M+NH4,LMGL03012856
2304,M+NH4,LMGL03010150
2304,M+NH4,LMGL03015204
2304,M+NH4,LMGL03013594
2304,M+NH4,LMGL03014243
2304,M+NH4,LMGL03015170
2304,M+NH4,LMGL03014672
2304,M+NH4,LMGL03014021
2304,M+NH4,LMGL03015462
2304,M+NH4,LMGL03013512
2304,M+NH4,LMGL03013976
2304,M+NH4,LMGL03013900
2304,M+NH4,LMGL03015091
2304,M+NH4,LMGL03010118
2304,M+NH4,LMGL03014422
2304,M+NH4,LMGL03014034
2304,M+NH4,LMGL03010134
2304,M+NH4,LMGL03015520
2304,M+NH4,LMGL03010135
2304,M+NH4,LMGL03013477
2304,M+NH4,LMGL03010136
2304,M+NH4,LMGL03010125
2304,M+NH4,LMGL03015419
2304,M+NH4,LMGL03012948
2304,M+NH4,LMGL03015721
2304,M+NH4,LMGL03013495
2304,M+NH4,LMGL03015502
2304,M+NH4,LMGL03015000
2304,M+NH4,LMGL03010122
2304,M+NH4,LMGL03010121
2304,M+NH4,LMGL03013458
2304,M+NH4,LMGL03015723
2304,M+NH4,LMGL03010109
2304,M+NH4,LMGL03015808
2304,M+NH4,LMGL03010106
2304,M+NH4,LMGL03014351
2304,M+NH4,LMGL03013857
2304,M+NH4,LMGL03014739
2304,M+NH4,LMGL03010102
2304,M+NH4,LMGL03014648
2304,M+NH4,LMGL03010099
2304,M+NH4,LMGL03015069
2304,M+NH4,LMGL03014793
2304,M+NH4,LMGL03015112
2304,M+NH4,LMGL03012997
2304,M+NH4,LMGL03014775
2304,M+NH4,LMGL03012895
2304,M+NH4,LMGL03013529
2304,M+NH4,LMGL03014756
2304,M+NH4,LMGL03015441
2304,M+NH4,LMGL03014405
2304,M+NH4,LMGL03015187
2304,M+NH4,LMGL03013879
2304,M+NH4,LMGL03010103
2304,M+NH4,LMGL03013583
2305,M+NH4,
2306,M+NH4,LMGP03010838
2306,M+NH4,LMGP03010811
2306,M+NH4,LMGP03010619
2306,M+NH4,LMGP03010676
2307,M+NH4,LMGP01020269
2307,M+NH4,LMGP01020250
2307,M+NH4,LMGP01030100
2307,M+NH4,LMGP01020241
2308,M+NH4,
2309,M+NH4,
2310,M+NH4,LMGP03010552
2310,M+NH4,LMGP03010693
2310,M+NH4,LMGP03010506
2310,M+NH4,LMGP03010742
2310,M+NH4,LMGP03010476
2310,M+NH4,LMGP03010715
2311,M+NH4,
2312,M+NH4,
2313,M+NH4,
2314,M+NH4,LMGL03014014
2314,M+NH4,LMGL03014745
2314,M+NH4,LMGL03015561
2314,M+NH4,LMGL03016014
2314,M+NH4,LMGL03015576
2314,M+NH4,LMGL03016075
2314,M+NH4,LMGL03010360
2314,M+NH4,LMGL03015211
2314,M+NH4,LMGL03010328
2314,M+NH4,LMGL03015997
2314,M+NH4,LMGL03014340
2314,M+NH4,LMGL03016072
2314,M+NH4,LMGL03014724
2314,M+NH4,LMGL03015194
2314,M+NH4,LMGL03013999
2314,M+NH4,LMGL03015544
2314,M+NH4,LMGL03013017
2314,M+NH4,LMGL03013965
2314,M+NH4,LMGL03013982
2314,M+NH4,LMGL03013002
2314,M+NH4,LMGL03015527
2314,M+NH4,LMGL03012743
2314,M+NH4,LMGL03015226
2314,M+NH4,LMGL03015406
2314,M+NH4,LMGL03014083
2315,M+NH4,LMGP01012115
2315,M+NH4,LMGP01012087
2315,M+NH4,LMGP01012028
2315,M+NH4,LMGP01012058
2315,M+NH4,LMGP01011864
2315,M+NH4,LMGP01011028
2315,M+NH4,LMGP01011952
2315,M+NH4,LMGP01011923
2316,M+NH4,
2317,M+NH4,
2318,M+NH4,
2319,M+NH4,LMSP0501AB14
2319,M+NH4,LMGP01012027
2319,M+NH4,LMGP01012086
2319,M+NH4,LMGP01011922
2319,M+NH4,LMGP01011833
2319,M+NH4,LMGP01012057
2319,M+NH4,LMGP01011951
2319,M+NH4,LMGP01011998
2319,M+NH4,LMGP01011027
2319,M+NH4,LMGP01011894
2320,M+NH4,
2321,M+NH4,LMGP03010645
2321,M+NH4,LMGP03010617
2321,M+NH4,LMGP03010673
2321,M+NH4,LMGP03010748
2321,M+NH4,LMGP03010807
2321,M+NH4,LMGP03010778
2321,M+NH4,LMGP03010720
2321,M+NH4,LMGP03010556
2322,M+NH4,LMSP03030026
2322,M+NH4,LMSP03030009
2323,M+NH4,LMSP03030026
2323,M+NH4,LMSP03030009
2324,M+NH4,
2325,M+NH4,LMGL03012624
2326,M+NH4,
2327,M+NH4,
2328,M+NH4,
2329,M+NH4,
2330,M+NH4,LMGL03013084
2330,M+NH4,LMGL03013064
2330,M+NH4,LMGL03014857
2330,M+NH4,LMGL03012862
2330,M+NH4,LMGL03013643
2331,M+NH4,
2332,M+NH4,LMSP03030038
2332,M+NH4,LMSP03030043
2333,M+NH4,
2334,M+NH4,
2335,M+NH4,LMGL03014841
2335,M+NH4,LMGL03014451
2335,M+NH4,LMGL03012804
2335,M+NH4,LMGL03013642
2335,M+NH4,LMGL03015854
2335,M+NH4,LMGL03013042
2335,M+NH4,LMGL03013046
2335,M+NH4,LMGL03014824
2335,M+NH4,LMGL03013635
2335,M+NH4,LMGL03014933
2335,M+NH4,LMGL03016355
2335,M+NH4,LMGL03013081
2335,M+NH4,LMGL03014856
2336,M+NH4,
2337,M+NH4,
2338,M+NH4,
2339,M+NH4,
2340,M+NH4,
2341,M+NH4,LMGL03014450
2341,M+NH4,LMGL03014527
2341,M+NH4,LMGL03014806
2341,M+NH4,LMGL03014855
2341,M+NH4,LMGL03013063
2341,M+NH4,LMGL03013045
2341,M+NH4,LMGL03013634
2341,M+NH4,LMGL03015763
2341,M+NH4,LMGL03010506
2341,M+NH4,LMGL03016289
2341,M+NH4,LMGL03012861
2341,M+NH4,LMGL03010559
2341,M+NH4,LMGL03015853
2341,M+NH4,LMGL03016306
2341,M+NH4,LMGL03014435
2341,M+NH4,LMGL03015475
2341,M+NH4,LMGL03014924
2341,M+NH4,LMGL03013626
2341,M+NH4,LMGL03014418
2341,M+NH4,LMGL03014840
2341,M+NH4,LMGL03013034
2341,M+NH4,LMGL03014823
2341,M+NH4,LMGL03015835
2341,M+NH4,LMGL03010527
2341,M+NH4,LMGL03013641
2341,M+NH4,LMGL03012623
2342,M+NH4,
2343,M+NH4,
2344,M+NH4,
2345,M+NH4,
2346,M+NH4,
2347,M+NH4,
2348,M+NH4,LMGL03014805
2348,M+NH4,LMGL03016239
2348,M+NH4,LMGL03016222
2348,M+NH4,LMGL03016288
2348,M+NH4,LMGL03014923
2348,M+NH4,LMGL03014914
2348,M+NH4,LMGL03012803
2348,M+NH4,LMGL03014787
2348,M+NH4,LMGL03013616
2348,M+NH4,LMGL03013640
2348,M+NH4,LMGL03015834
2348,M+NH4,LMGL03014518
2348,M+NH4,LMGL03014839
2348,M+NH4,LMGL03010471
2348,M+NH4,LMGL03014822
2348,M+NH4,LMGL03013625
2348,M+NH4,LMGL03015852
2348,M+NH4,LMGL03014434
2348,M+NH4,LMGL03010502
2348,M+NH4,LMGL03010503
2348,M+NH4,LMGL03015124
2348,M+NH4,LMGL03010649
2348,M+NH4,LMGL03014417
2348,M+NH4,LMGL03015762
2348,M+NH4,LMGL03014449
2348,M+NH4,LMGL03013026
2348,M+NH4,LMGL03015474
2348,M+NH4,LMGL03010498
2348,M+NH4,LMGL03013633
2348,M+NH4,LMGL03015744
2348,M+NH4,LMGL03013041
2348,M+NH4,LMGL03013038
2348,M+NH4,LMGL03015453
2348,M+NH4,LMGL03010450
2348,M+NH4,LMGL03014854
2348,M+NH4,LMGL03014400
2348,M+NH4,LMGL03010454
2349,M+NH4,LMGL03014805
2349,M+NH4,LMGL03016239
2349,M+NH4,LMGL03016222
2349,M+NH4,LMGL03016288
2349,M+NH4,LMGL03014923
2349,M+NH4,LMGL03014914
2349,M+NH4,LMGL03012803
2349,M+NH4,LMGL03014787
2349,M+NH4,LMGL03013616
2349,M+NH4,LMGL03013640
2349,M+NH4,LMGL03015834
2349,M+NH4,LMGL03014518
2349,M+NH4,LMGL03014839
2349,M+NH4,LMGL03010471
2349,M+NH4,LMGL03014822
2349,M+NH4,LMGL03013625
2349,M+NH4,LMGL03015852
2349,M+NH4,LMGL03014434
2349,M+NH4,LMGL03010502
2349,M+NH4,LMGL03010503
2349,M+NH4,LMGL03015124
2349,M+NH4,LMGL03010649
2349,M+NH4,LMGL03014417
2349,M+NH4,LMGL03015762
